time (UTC),sea_floor_depth_below_sea_surface (m)
2018-01-01T00:00:00Z,5635.691
2018-01-01T00:15:00Z,5635.724
2018-01-01T00:30:00Z,5635.746
2018-01-01T00:45:00Z,5635.761
2018-01-01T01:00:00Z,5635.769
2018-01-01T01:15:00Z,5635.772
2018-01-01T01:30:00Z,5635.764
2018-01-01T01:45:00Z,5635.75
2018-01-01T02:00:00Z,5635.729
2018-01-01T02:15:00Z,5635.7
2018-01-01T02:30:00Z,5635.668
2018-01-01T02:45:00Z,5635.629
2018-01-01T03:00:00Z,5635.585
2018-01-01T03:15:00Z,5635.543
2018-01-01T03:30:00Z,5635.497
2018-01-01T03:45:00Z,5635.449
2018-01-01T04:00:00Z,5635.404
2018-01-01T04:15:00Z,5635.359
2018-01-01T04:30:00Z,5635.318
2018-01-01T04:45:00Z,5635.276
2018-01-01T05:00:00Z,5635.241
2018-01-01T05:15:00Z,5635.208
2018-01-01T05:30:00Z,5635.182
2018-01-01T05:45:00Z,5635.163
2018-01-01T06:00:00Z,5635.149
2018-01-01T06:30:00Z,5635.146
2018-01-01T07:00:00Z,5635.173
2018-01-01T07:30:00Z,5635.237
2018-01-01T08:00:00Z,5635.333
2018-01-01T08:30:00Z,5635.454
2018-01-01T09:00:00Z,5635.596
2018-01-01T09:30:00Z,5635.755
2018-01-01T10:00:00Z,5635.913
2018-01-01T10:30:00Z,5636.065
2018-01-01T11:00:00Z,5636.204
2018-01-01T11:30:00Z,5636.314
2018-01-01T12:00:00Z,5636.392
2018-01-01T12:30:00Z,5636.431
2018-01-01T13:00:00Z,5636.427
2018-01-01T13:30:00Z,5636.381
2018-01-01T14:00:00Z,5636.285
2018-01-01T14:30:00Z,5636.152
2018-01-01T15:00:00Z,5635.981
2018-01-01T15:30:00Z,5635.783
2018-01-01T16:00:00Z,5635.571
2018-01-01T16:30:00Z,5635.357
2018-01-01T17:00:00Z,5635.149
2018-01-01T17:30:00Z,5634.962
2018-01-01T18:00:00Z,5634.8
2018-01-01T18:30:00Z,5634.674
2018-01-01T19:00:00Z,5634.587
2018-01-01T19:30:00Z,5634.545
2018-01-01T20:00:00Z,5634.55
2018-01-01T20:30:00Z,5634.603
2018-01-01T21:00:00Z,5634.698
2018-01-01T21:30:00Z,5634.825
2018-01-01T22:00:00Z,5634.977
2018-01-01T22:30:00Z,5635.143
2018-01-01T23:00:00Z,5635.31
2018-01-01T23:30:00Z,5635.473
2018-01-02T00:00:00Z,5635.616
2018-01-02T00:30:00Z,5635.732
2018-01-02T01:00:00Z,5635.819
2018-01-02T01:30:00Z,5635.866
2018-01-02T02:00:00Z,5635.877
2018-01-02T02:30:00Z,5635.852
2018-01-02T03:00:00Z,5635.791
2018-01-02T03:30:00Z,5635.703
2018-01-02T04:00:00Z,5635.597
2018-01-02T04:30:00Z,5635.481
2018-01-02T05:00:00Z,5635.367
2018-01-02T05:30:00Z,5635.262
2018-01-02T06:00:00Z,5635.174
2018-01-02T06:30:00Z,5635.117
2018-01-02T07:00:00Z,5635.086
2018-01-02T07:30:00Z,5635.093
2018-01-02T08:00:00Z,5635.142
2018-01-02T08:30:00Z,5635.229
2018-01-02T09:00:00Z,5635.348
2018-01-02T09:30:00Z,5635.499
2018-01-02T10:00:00Z,5635.671
2018-01-02T10:30:00Z,5635.856
2018-01-02T11:00:00Z,5636.035
2018-01-02T11:30:00Z,5636.204
2018-01-02T12:00:00Z,5636.348
2018-01-02T12:30:00Z,5636.459
2018-01-02T13:00:00Z,5636.531
2018-01-02T13:30:00Z,5636.556
2018-01-02T14:00:00Z,5636.527
2018-01-02T14:30:00Z,5636.451
2018-01-02T15:00:00Z,5636.325
2018-01-02T15:30:00Z,5636.156
2018-01-02T16:00:00Z,5635.951
2018-01-02T16:30:00Z,5635.722
2018-01-02T17:00:00Z,5635.49
2018-01-02T17:30:00Z,5635.251
2018-01-02T18:00:00Z,5635.032
2018-01-02T18:30:00Z,5634.832
2018-01-02T19:00:00Z,5634.67
2018-01-02T19:30:00Z,5634.55
2018-01-02T20:00:00Z,5634.48
2018-01-02T20:30:00Z,5634.465
2018-01-02T21:00:00Z,5634.504
2018-01-02T21:30:00Z,5634.589
2018-01-02T22:00:00Z,5634.714
2018-01-02T22:30:00Z,5634.876
2018-01-02T23:00:00Z,5635.056
2018-01-02T23:30:00Z,5635.249
2018-01-03T00:00:00Z,5635.436
2018-01-03T00:30:00Z,5635.611
2018-01-03T01:00:00Z,5635.758
2018-01-03T01:30:00Z,5635.874
2018-01-03T02:00:00Z,5635.951
2018-01-03T02:30:00Z,5635.98
2018-01-03T03:00:00Z,5635.969
2018-01-03T03:30:00Z,5635.919
2018-01-03T04:00:00Z,5635.829
2018-01-03T04:30:00Z,5635.713
2018-01-03T05:00:00Z,5635.581
2018-01-03T05:30:00Z,5635.441
2018-01-03T06:00:00Z,5635.307
2018-01-03T06:30:00Z,5635.191
2018-01-03T07:00:00Z,5635.097
2018-01-03T07:30:00Z,5635.036
2018-01-03T08:00:00Z,5635.013
2018-01-03T08:30:00Z,5635.037
2018-01-03T09:00:00Z,5635.104
2018-01-03T09:30:00Z,5635.217
2018-01-03T10:00:00Z,5635.364
2018-01-03T10:30:00Z,5635.539
2018-01-03T11:00:00Z,5635.732
2018-01-03T11:30:00Z,5635.93
2018-01-03T12:00:00Z,5636.118
2018-01-03T12:30:00Z,5636.291
2018-01-03T13:00:00Z,5636.435
2018-01-03T13:30:00Z,5636.535
2018-01-03T14:00:00Z,5636.592
2018-01-03T14:30:00Z,5636.592
2018-01-03T15:00:00Z,5636.542
2018-01-03T15:30:00Z,5636.437
2018-01-03T16:00:00Z,5636.281
2018-01-03T16:30:00Z,5636.084
2018-01-03T17:00:00Z,5635.862
2018-01-03T17:30:00Z,5635.621
2018-01-03T18:00:00Z,5635.374
2018-01-03T18:30:00Z,5635.132
2018-01-03T19:00:00Z,5634.913
2018-01-03T19:30:00Z,5634.724
2018-01-03T20:00:00Z,5634.576
2018-01-03T20:30:00Z,5634.482
2018-01-03T21:00:00Z,5634.442
2018-01-03T21:30:00Z,5634.456
2018-01-03T22:00:00Z,5634.524
2018-01-03T22:30:00Z,5634.643
2018-01-03T23:00:00Z,5634.801
2018-01-03T23:30:00Z,5634.989
2018-01-04T00:00:00Z,5635.193
2018-01-04T00:30:00Z,5635.401
2018-01-04T01:00:00Z,5635.592
2018-01-04T01:30:00Z,5635.764
2018-01-04T02:00:00Z,5635.902
2018-01-04T02:30:00Z,5635.998
2018-01-04T03:00:00Z,5636.046
2018-01-04T03:15:00Z,5636.054
2018-01-04T03:30:00Z,5636.051
2018-01-04T03:45:00Z,5636.038
2018-01-04T04:00:00Z,5636.01
2018-01-04T04:15:00Z,5635.975
2018-01-04T04:30:00Z,5635.929
2018-01-04T04:45:00Z,5635.875
2018-01-04T05:00:00Z,5635.812
2018-01-04T05:15:00Z,5635.743
2018-01-04T05:30:00Z,5635.668
2018-01-04T05:45:00Z,5635.593
2018-01-04T06:00:00Z,5635.517
2018-01-04T06:15:00Z,5635.44
2018-01-04T06:30:00Z,5635.366
2018-01-04T06:45:00Z,5635.293
2018-01-04T07:00:00Z,5635.225
2018-01-04T07:15:00Z,5635.162
2018-01-04T07:30:00Z,5635.106
2018-01-04T07:45:00Z,5635.06
2018-01-04T08:00:00Z,5635.02
2018-01-04T08:15:00Z,5634.99
2018-01-04T08:30:00Z,5634.974
2018-01-04T08:45:00Z,5634.964
2018-01-04T09:00:00Z,5634.968
2018-01-04T09:15:00Z,5634.983
2018-01-04T09:30:00Z,5635.011
2018-01-04T09:45:00Z,5635.049
2018-01-04T10:00:00Z,5635.101
2018-01-04T10:15:00Z,5635.164
2018-01-04T10:30:00Z,5635.232
2018-01-04T10:45:00Z,5635.31
2018-01-04T11:00:00Z,5635.398
2018-01-04T11:15:00Z,5635.492
2018-01-04T11:30:00Z,5635.59
2018-01-04T11:45:00Z,5635.69
2018-01-04T12:00:00Z,5635.792
2018-01-04T12:15:00Z,5635.893
2018-01-04T12:30:00Z,5635.992
