time (UTC),sea_floor_depth_below_sea_surface (m)
2018-01-01T00:00:00Z,4324.069
2018-01-01T00:30:00Z,4324.014
2018-01-01T01:00:00Z,4323.957
2018-01-01T01:30:00Z,4323.901
2018-01-01T02:00:00Z,4323.846
2018-01-01T02:30:00Z,4323.799
2018-01-01T03:00:00Z,4323.757
2018-01-01T03:30:00Z,4323.727
2018-01-01T04:00:00Z,4323.709
2018-01-01T04:30:00Z,4323.7
2018-01-01T05:00:00Z,4323.703
2018-01-01T05:30:00Z,4323.719
2018-01-01T06:00:00Z,4323.745
2018-01-01T06:30:00Z,4323.774
2018-01-01T07:00:00Z,4323.81
2018-01-01T07:30:00Z,4323.838
2018-01-01T08:00:00Z,4323.859
2018-01-01T08:30:00Z,4323.875
2018-01-01T09:00:00Z,4323.879
2018-01-01T09:30:00Z,4323.873
2018-01-01T10:00:00Z,4323.856
2018-01-01T10:30:00Z,4323.829
2018-01-01T11:00:00Z,4323.79
2018-01-01T11:30:00Z,4323.745
2018-01-01T12:00:00Z,4323.691
2018-01-01T12:30:00Z,4323.63
2018-01-01T13:00:00Z,4323.57
2018-01-01T13:30:00Z,4323.518
2018-01-01T14:00:00Z,4323.475
2018-01-01T14:30:00Z,4323.434
2018-01-01T15:00:00Z,4323.414
2018-01-01T15:30:00Z,4323.409
2018-01-01T16:00:00Z,4323.414
2018-01-01T16:30:00Z,4323.44
2018-01-01T17:00:00Z,4323.485
2018-01-01T17:30:00Z,4323.545
2018-01-01T18:00:00Z,4323.621
2018-01-01T18:30:00Z,4323.702
2018-01-01T19:00:00Z,4323.792
2018-01-01T19:30:00Z,4323.881
2018-01-01T20:00:00Z,4323.967
2018-01-01T20:30:00Z,4324.041
2018-01-01T21:00:00Z,4324.108
2018-01-01T21:30:00Z,4324.163
2018-01-01T22:00:00Z,4324.204
2018-01-01T22:30:00Z,4324.23
2018-01-01T23:00:00Z,4324.235
2018-01-01T23:30:00Z,4324.226
2018-01-02T00:00:00Z,4324.196
2018-01-02T00:30:00Z,4324.153
2018-01-02T01:00:00Z,4324.098
2018-01-02T01:30:00Z,4324.038
2018-01-02T02:00:00Z,4323.972
2018-01-02T02:30:00Z,4323.907
2018-01-02T03:00:00Z,4323.849
2018-01-02T03:30:00Z,4323.795
2018-01-02T04:00:00Z,4323.747
