time (UTC),sea_floor_depth_below_sea_surface (m)
2017-01-01T02:30:00Z,4944.203
2017-01-01T03:00:00Z,4944.215
2017-01-01T03:30:00Z,4944.237
2017-01-01T04:00:00Z,4944.261
2017-01-01T04:30:00Z,4944.287
2017-01-01T05:00:00Z,4944.306
2017-01-01T05:30:00Z,4944.311
2017-01-01T06:00:00Z,4944.307
2017-01-01T06:30:00Z,4944.282
2017-01-01T07:00:00Z,4944.242
2017-01-01T09:30:00Z,4943.819
2017-01-01T10:00:00Z,4943.708
2017-01-01T12:30:00Z,4943.295
2017-01-01T13:00:00Z,4943.271
2017-01-01T13:30:00Z,4943.271
2017-01-01T14:00:00Z,4943.296
2017-01-01T14:30:00Z,4943.345
2017-01-01T15:00:00Z,4943.414
2017-01-01T15:30:00Z,4943.506
2017-01-01T16:00:00Z,4943.608
2017-01-01T16:30:00Z,4943.718
2017-01-01T17:00:00Z,4943.827
2017-01-01T21:30:00Z,4944.377
2017-01-01T22:00:00Z,4944.363
2017-01-01T22:30:00Z,4944.341
2017-01-01T23:00:00Z,4944.313
2017-01-01T23:30:00Z,4944.285
2017-01-02T00:00:00Z,4944.258
2017-01-02T00:30:00Z,4944.221
2017-01-02T01:00:00Z,4944.197
2017-01-02T01:30:00Z,4944.182
2017-01-02T02:00:00Z,4944.175
2017-01-02T02:30:00Z,4944.174
2017-01-02T03:00:00Z,4944.176
2017-01-02T05:30:00Z,4944.279
2017-01-02T06:00:00Z,4944.289
2017-01-02T07:30:00Z,4944.221
2017-01-02T08:00:00Z,4944.168
2017-01-02T08:30:00Z,4944.1
2017-01-02T09:00:00Z,4944.021
2017-01-02T09:30:00Z,4943.924
2017-01-02T10:00:00Z,4943.82
2017-01-02T10:30:00Z,4943.715
2017-01-02T11:00:00Z,4943.612
2017-01-02T11:30:00Z,4943.523
2017-01-02T12:00:00Z,4943.45
2017-01-02T12:30:00Z,4943.394
2017-01-02T13:00:00Z,4943.352
2017-01-02T13:30:00Z,4943.326
2017-01-02T14:00:00Z,4943.326
2017-01-02T14:30:00Z,4943.353
2017-01-02T15:00:00Z,4943.4
2017-01-02T15:30:00Z,4943.47
2017-01-02T16:00:00Z,4943.561
2017-01-02T16:30:00Z,4943.663
2017-01-02T17:00:00Z,4943.769
2017-01-02T17:30:00Z,4943.878
2017-01-02T18:00:00Z,4943.985
2017-01-02T18:30:00Z,4944.089
2017-01-02T19:00:00Z,4944.177
2017-01-02T19:30:00Z,4944.255
2017-01-02T20:00:00Z,4944.313
2017-01-02T20:30:00Z,4944.352
2017-01-02T21:00:00Z,4944.373
2017-01-02T21:30:00Z,4944.377
2017-01-02T22:00:00Z,4944.37
2017-01-02T22:30:00Z,4944.35
2017-01-02T23:00:00Z,4944.32
2017-01-02T23:30:00Z,4944.291
2017-01-03T00:00:00Z,4944.253
2017-01-03T00:30:00Z,4944.214
2017-01-03T01:00:00Z,4944.177
2017-01-03T01:30:00Z,4944.142
2017-01-03T02:00:00Z,4944.121
2017-01-03T02:30:00Z,4944.106
2017-01-03T03:00:00Z,4944.107
2017-01-03T03:30:00Z,4944.119
2017-01-03T04:00:00Z,4944.134
2017-01-03T04:30:00Z,4944.155
2017-01-03T05:00:00Z,4944.179
2017-01-03T05:30:00Z,4944.206
2017-01-03T06:00:00Z,4944.228
2017-01-03T06:30:00Z,4944.243
2017-01-03T07:00:00Z,4944.247
2017-01-03T07:30:00Z,4944.243
2017-01-03T08:00:00Z,4944.221
2017-01-03T08:30:00Z,4944.182
2017-01-03T09:00:00Z,4944.13
2017-01-03T09:30:00Z,4944.061
2017-01-03T10:00:00Z,4943.983
2017-01-03T10:30:00Z,4943.892
2017-01-03T11:00:00Z,4943.798
2017-01-03T11:30:00Z,4943.707
2017-01-03T12:00:00Z,4943.624
2017-01-03T12:30:00Z,4943.553
2017-01-03T13:00:00Z,4943.493
2017-01-03T13:30:00Z,4943.451
2017-01-03T14:00:00Z,4943.431
2017-01-03T14:30:00Z,4943.434
2017-01-03T15:00:00Z,4943.46
2017-01-03T15:30:00Z,4943.509
2017-01-03T16:00:00Z,4943.573
2017-01-03T16:30:00Z,4943.649
2017-01-03T17:00:00Z,4943.73
2017-01-03T17:30:00Z,4943.825
2017-01-03T18:00:00Z,4943.919
2017-01-03T18:30:00Z,4944.017
2017-01-03T19:00:00Z,4944.112
2017-01-03T20:30:00Z,4944.316
2017-01-03T21:00:00Z,4944.349
2017-01-03T21:30:00Z,4944.362
2017-01-03T22:00:00Z,4944.366
2017-01-03T23:30:00Z,4944.301
2017-01-04T00:00:00Z,4944.26
2017-01-04T01:30:00Z,4944.127
2017-01-04T02:00:00Z,4944.088
2017-01-04T02:30:00Z,4944.057
2017-01-04T03:00:00Z,4944.039
2017-01-04T03:30:00Z,4944.03
2017-01-04T04:00:00Z,4944.036
2017-01-04T04:30:00Z,4944.05
2017-01-04T05:00:00Z,4944.07
2017-01-04T15:30:00Z,4943.542
2017-01-04T16:00:00Z,4943.581
2017-01-05T07:30:00Z,4943.976
2017-01-05T08:00:00Z,4943.996
2017-01-05T12:30:00Z,4943.788
2017-01-05T13:00:00Z,4943.735
2017-01-05T14:30:00Z,4943.629
2017-01-05T15:00:00Z,4943.616
2017-01-05T17:30:00Z,4943.778
2017-01-05T18:00:00Z,4943.843
2017-01-05T20:30:00Z,4944.212
2017-01-05T21:00:00Z,4944.259
2017-01-05T22:30:00Z,4944.312
2017-01-05T23:00:00Z,4944.305
2017-01-05T23:30:00Z,4944.282
2017-01-06T00:00:00Z,4944.246
2017-01-06T00:30:00Z,4944.202
2017-01-06T01:00:00Z,4944.14
2017-01-06T01:30:00Z,4944.077
2017-01-06T02:00:00Z,4944.01
2017-01-06T02:30:00Z,4943.948
2017-01-06T03:00:00Z,4943.891
2017-01-06T03:30:00Z,4943.847
2017-01-06T04:00:00Z,4943.805
2017-01-06T04:30:00Z,4943.78
2017-01-06T05:00:00Z,4943.766
2017-01-06T05:30:00Z,4943.755
2017-01-06T06:00:00Z,4943.756
2017-01-06T06:30:00Z,4943.765
2017-01-06T07:00:00Z,4943.783
2017-01-06T07:30:00Z,4943.809
2017-01-06T08:00:00Z,4943.843
2017-01-06T08:30:00Z,4943.87
2017-01-06T09:00:00Z,4943.897
2017-01-06T10:30:00Z,4943.928
2017-01-06T11:00:00Z,4943.922
2017-01-06T11:30:00Z,4943.914
2017-01-06T12:00:00Z,4943.893
2017-01-06T12:30:00Z,4943.866
2017-01-06T13:00:00Z,4943.832
2017-01-06T14:30:00Z,4943.746
2017-01-06T15:00:00Z,4943.733
2017-01-06T15:30:00Z,4943.737
2017-01-06T16:00:00Z,4943.743
2017-01-06T16:30:00Z,4943.755
2017-01-06T17:00:00Z,4943.778
2017-01-06T17:30:00Z,4943.81
2017-01-06T18:00:00Z,4943.852
2017-01-06T19:30:00Z,4944.036
2017-01-06T20:00:00Z,4944.101
2017-01-07T01:30:00Z,4944.075
2017-01-07T02:00:00Z,4944.003
2017-01-07T02:30:00Z,4943.929
2017-01-07T03:00:00Z,4943.857
2017-01-07T03:30:00Z,4943.794
2017-01-07T04:00:00Z,4943.74
2017-01-07T08:30:00Z,4943.648
2017-01-07T09:00:00Z,4943.681
2017-01-07T10:30:00Z,4943.785
2017-01-07T11:00:00Z,4943.813
2017-01-09T09:30:00Z,4943.366
2017-01-09T10:00:00Z,4943.399
2017-01-09T11:30:00Z,4943.581
2017-01-09T12:00:00Z,4943.662
2017-01-09T12:30:00Z,4943.737
2017-01-09T13:00:00Z,4943.809
2017-01-09T13:30:00Z,4943.878
2017-01-09T14:00:00Z,4943.941
2017-01-09T14:30:00Z,4944.002
2017-01-09T15:00:00Z,4944.053
2017-01-09T15:30:00Z,4944.102
2017-01-09T16:00:00Z,4944.138
2017-01-09T16:30:00Z,4944.164
2017-01-09T17:00:00Z,4944.177
2017-01-09T17:30:00Z,4944.188
2017-01-09T18:00:00Z,4944.193
2017-01-09T18:30:00Z,4944.201
2017-01-09T19:00:00Z,4944.214
2017-01-09T19:30:00Z,4944.236
2017-01-09T20:00:00Z,4944.252
2017-01-09T20:30:00Z,4944.277
2017-01-09T21:00:00Z,4944.3
2017-01-09T21:30:00Z,4944.326
2017-01-09T22:00:00Z,4944.354
2017-01-09T22:30:00Z,4944.385
2017-01-09T23:00:00Z,4944.408
2017-01-10T04:30:00Z,4943.995
2017-01-10T05:00:00Z,4943.893
2017-01-10T10:30:00Z,4943.273
2017-01-10T11:00:00Z,4943.319
2017-01-10T11:30:00Z,4943.383
2017-01-10T12:00:00Z,4943.462
2017-01-10T12:30:00Z,4943.549
2017-01-10T13:00:00Z,4943.641
2017-01-10T15:30:00Z,4944.071
2017-01-10T16:00:00Z,4944.135
2017-01-10T16:30:00Z,4944.183
2017-01-10T17:00:00Z,4944.217
2017-01-10T17:30:00Z,4944.236
2017-01-10T18:00:00Z,4944.251
2017-01-10T22:30:00Z,4944.336
2017-01-10T23:00:00Z,4944.361
2017-01-11T09:30:00Z,4943.163
2017-01-11T10:00:00Z,4943.13
2017-01-11T10:30:00Z,4943.123
2017-01-11T11:00:00Z,4943.141
2017-01-11T11:30:00Z,4943.183
2017-01-11T12:00:00Z,4943.243
2017-01-11T12:30:00Z,4943.323
2017-01-11T13:00:00Z,4943.414
2017-01-11T13:30:00Z,4943.523
2017-01-11T14:00:00Z,4943.636
2017-01-11T14:30:00Z,4943.752
2017-01-11T15:00:00Z,4943.865
2017-01-11T15:30:00Z,4943.976
2017-01-11T16:00:00Z,4944.072
2017-01-11T16:30:00Z,4944.15
2017-01-11T17:00:00Z,4944.214
2017-01-11T17:30:00Z,4944.257
2017-01-11T18:00:00Z,4944.29
2017-01-11T18:30:00Z,4944.31
2017-01-11T19:00:00Z,4944.321
2017-01-11T19:30:00Z,4944.324
2017-01-11T20:00:00Z,4944.322
2017-01-11T20:30:00Z,4944.319
2017-01-11T21:00:00Z,4944.311
2017-01-11T21:30:00Z,4944.308
2017-01-11T22:00:00Z,4944.315
2017-01-11T22:30:00Z,4944.325
2017-01-11T23:00:00Z,4944.342
2017-01-11T23:30:00Z,4944.359
2017-01-12T00:00:00Z,4944.379
2017-01-12T00:30:00Z,4944.404
2017-01-12T01:00:00Z,4944.416
2017-01-12T01:30:00Z,4944.426
2017-01-12T02:00:00Z,4944.432
2017-01-12T02:30:00Z,4944.426
2017-01-12T03:00:00Z,4944.416
2017-01-12T03:30:00Z,4944.391
2017-01-12T04:00:00Z,4944.357
2017-01-12T04:30:00Z,4944.303
2017-01-12T05:00:00Z,4944.234
2017-01-12T05:30:00Z,4944.139
2017-01-12T06:00:00Z,4944.034
2017-01-12T06:30:00Z,4943.916
2017-01-12T07:00:00Z,4943.791
2017-01-12T07:30:00Z,4943.668
2017-01-12T08:00:00Z,4943.547
2017-01-12T08:30:00Z,4943.433
2017-01-12T09:00:00Z,4943.323
2017-01-12T09:30:00Z,4943.233
2017-01-12T10:00:00Z,4943.161
2017-01-12T10:30:00Z,4943.111
2017-01-12T11:00:00Z,4943.089
2017-01-12T11:30:00Z,4943.095
2017-01-12T12:00:00Z,4943.125
2017-01-12T12:30:00Z,4943.178
2017-01-12T13:00:00Z,4943.25
2017-01-12T13:30:00Z,4943.344
2017-01-12T14:00:00Z,4943.457
2017-01-12T18:30:00Z,4944.318
2017-01-12T19:00:00Z,4944.34
2017-01-12T20:30:00Z,4944.346
2017-01-12T21:00:00Z,4944.33
2017-01-12T22:30:00Z,4944.293
2017-01-12T23:00:00Z,4944.29
2017-01-12T23:30:00Z,4944.299
2017-01-13T00:00:00Z,4944.31
2017-01-13T00:30:00Z,4944.327
2017-01-13T01:00:00Z,4944.346
2017-01-13T01:30:00Z,4944.369
2017-01-13T02:00:00Z,4944.389
2017-01-13T02:30:00Z,4944.408
2017-01-13T03:00:00Z,4944.424
2017-01-13T03:30:00Z,4944.43
2017-01-13T04:00:00Z,4944.427
2017-01-13T06:30:00Z,4944.134
2017-01-13T07:00:00Z,4944.026
2017-01-13T08:30:00Z,4943.647
2017-01-13T09:00:00Z,4943.519
2017-01-13T09:30:00Z,4943.4
2017-01-13T10:00:00Z,4943.297
2017-01-13T10:30:00Z,4943.214
2017-01-13T11:00:00Z,4943.151
2017-01-13T11:30:00Z,4943.114
2017-01-13T12:00:00Z,4943.104
2017-01-13T12:30:00Z,4943.118
2017-01-13T13:00:00Z,4943.159
2017-01-13T13:30:00Z,4943.22
2017-01-13T14:00:00Z,4943.308
2017-01-13T14:30:00Z,4943.421
2017-01-13T15:00:00Z,4943.548
2017-01-13T15:30:00Z,4943.687
2017-01-13T16:00:00Z,4943.824
2017-01-13T16:30:00Z,4943.948
2017-01-13T17:00:00Z,4944.059
2017-01-13T17:30:00Z,4944.151
2017-01-13T18:00:00Z,4944.223
2017-01-13T18:30:00Z,4944.283
2017-01-13T19:00:00Z,4944.324
2017-01-13T19:30:00Z,4944.347
