time (UTC),sea_floor_depth_below_sea_surface (m)
2018-01-01T00:00:00Z,2350.838
2018-01-01T00:30:00Z,2351.004
2018-01-01T01:00:00Z,2351.129
2018-01-01T01:30:00Z,2351.209
2018-01-01T02:00:00Z,2351.234
2018-01-01T02:30:00Z,2351.204
2018-01-01T03:00:00Z,2351.118
2018-01-01T03:30:00Z,2350.984
2018-01-01T04:00:00Z,2350.808
2018-01-01T04:30:00Z,2350.6
2018-01-01T05:00:00Z,2350.37
2018-01-01T05:30:00Z,2350.139
2018-01-01T06:00:00Z,2349.917
2018-01-01T06:30:00Z,2349.721
2018-01-01T07:00:00Z,2349.569
2018-01-01T07:30:00Z,2349.467
2018-01-01T08:00:00Z,2349.422
2018-01-01T08:30:00Z,2349.444
2018-01-01T09:00:00Z,2349.53
2018-01-01T09:30:00Z,2349.674
2018-01-01T10:00:00Z,2349.868
2018-01-01T10:30:00Z,2350.104
2018-01-01T11:00:00Z,2350.365
2018-01-01T11:30:00Z,2350.634
2018-01-01T12:00:00Z,2350.9
2018-01-01T12:30:00Z,2351.147
2018-01-01T13:00:00Z,2351.351
2018-01-01T13:30:00Z,2351.512
2018-01-01T14:00:00Z,2351.609
2018-01-01T14:30:00Z,2351.645
2018-01-01T15:00:00Z,2351.616
2018-01-01T16:15:00Z,2351.288
2018-01-01T16:30:00Z,2351.186
2018-01-01T16:45:00Z,2351.075
2018-01-01T17:00:00Z,2350.959
2018-01-01T17:15:00Z,2350.84
2018-01-01T17:30:00Z,2350.716
2018-01-01T17:45:00Z,2350.588
2018-01-01T18:00:00Z,2350.462
2018-01-01T18:30:00Z,2350.215
2018-01-01T19:00:00Z,2349.991
2018-01-01T19:30:00Z,2349.803
2018-01-01T20:00:00Z,2349.664
2018-01-01T20:30:00Z,2349.586
2018-01-01T21:00:00Z,2349.572
2018-01-01T21:30:00Z,2349.617
2018-01-01T22:00:00Z,2349.72
2018-01-01T22:30:00Z,2349.872
2018-01-01T23:00:00Z,2350.062
2018-01-01T23:30:00Z,2350.28
2018-01-02T00:00:00Z,2350.511
2018-01-02T00:30:00Z,2350.737
2018-01-02T01:00:00Z,2350.941
2018-01-02T02:30:00Z,2351.303
2018-01-02T03:00:00Z,2351.307
2018-01-02T03:30:00Z,2351.249
2018-01-02T04:00:00Z,2351.132
2018-01-02T04:30:00Z,2350.97
2018-01-02T05:00:00Z,2350.765
2018-01-02T05:30:00Z,2350.535
2018-01-02T06:00:00Z,2350.29
2018-01-02T06:30:00Z,2350.05
2018-01-02T07:00:00Z,2349.827
2018-01-02T07:30:00Z,2349.64
2018-01-02T08:00:00Z,2349.5
2018-01-02T08:30:00Z,2349.421
2018-01-02T09:00:00Z,2349.406
2018-01-02T09:30:00Z,2349.458
2018-01-02T10:00:00Z,2349.58
2018-01-02T10:30:00Z,2349.755
2018-01-02T11:00:00Z,2349.978
2018-01-02T11:30:00Z,2350.235
2018-01-02T12:00:00Z,2350.512
2018-01-02T12:30:00Z,2350.792
2018-01-02T13:00:00Z,2351.061
2018-01-02T13:30:00Z,2351.297
2018-01-02T14:00:00Z,2351.491
2018-01-02T14:30:00Z,2351.629
2018-01-02T15:00:00Z,2351.704
2018-01-02T15:30:00Z,2351.712
2018-01-02T16:00:00Z,2351.655
2018-01-02T16:30:00Z,2351.532
2018-01-02T17:00:00Z,2351.353
2018-01-02T17:30:00Z,2351.131
2018-01-02T18:00:00Z,2350.877
2018-01-02T18:30:00Z,2350.608
2018-01-02T19:00:00Z,2350.34
2018-01-02T19:30:00Z,2350.083
2018-01-02T20:00:00Z,2349.856
2018-01-02T20:30:00Z,2349.683
2018-01-02T21:00:00Z,2349.562
2018-01-02T21:30:00Z,2349.503
2018-01-02T22:00:00Z,2349.514
2018-01-02T22:30:00Z,2349.584
2018-01-02T23:00:00Z,2349.717
2018-01-02T23:30:00Z,2349.899
2018-01-03T00:00:00Z,2350.117
2018-01-03T00:30:00Z,2350.356
2018-01-03T01:00:00Z,2350.597
2018-01-03T01:30:00Z,2350.824
2018-01-03T02:00:00Z,2351.021
2018-03-19T09:35:00Z,1039.15
2018-03-19T09:55:00Z,1369.794
2018-03-19T10:20:00Z,2344.309
2018-03-19T10:40:00Z,2344.51
2018-03-19T11:00:00Z,2344.462
2018-03-19T11:20:00Z,2344.511
